ProductID,Name,Description,Price
2778,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2779,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2780,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2781,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2782,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2783,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2784,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2785,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2786,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2787,Summer Dress 0096,Breathable summer dress designed for warm weather comfort.,39.08
2788,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2789,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2790,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2791,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2792,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2793,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2794,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2795,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2796,T-Shirt 0097,Soft everyday t-shirt with a classic fit.,32.32
2797,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2798,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2799,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2800,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2801,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2802,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2803,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2804,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2805,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2806,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2807,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2808,Skirt 0098,Versatile skirt suitable for casual and semi-formal looks.,22.09
2809,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2810,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2811,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2812,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2813,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2814,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2815,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2816,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2817,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2818,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2819,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2820,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2821,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2822,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2823,T-Shirt 0099,Soft everyday t-shirt with a classic fit.,19.75
2824,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2825,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2826,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2827,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2828,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2829,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2830,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2831,Sneakers 0100,Comfort sneakers built for walking and everyday use.,41.07
2832,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2833,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2834,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2835,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2836,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2837,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2838,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2839,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2840,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2841,T-Shirt 0101,Soft everyday t-shirt with a classic fit.,11.27
2842,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2843,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2844,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2845,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2846,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2847,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2848,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2849,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2850,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2851,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2852,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2853,Hoodie 0102,Cozy hoodie with warm fleece lining for daily wear.,87.62
2854,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2855,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2856,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2857,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2858,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2859,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2860,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2861,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2862,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2863,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2864,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2865,Summer Dress 0103,Breathable summer dress designed for warm weather comfort.,57.28
2866,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2867,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2868,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2869,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2870,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2871,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2872,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2873,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2874,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2875,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2876,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2877,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2878,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2879,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2880,Skirt 0104,Versatile skirt suitable for casual and semi-formal looks.,66.23
2881,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2882,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2883,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2884,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2885,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2886,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2887,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2888,Summer Dress 0105,Breathable summer dress designed for warm weather comfort.,46.74
2889,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2890,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2891,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2892,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2893,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2894,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2895,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2896,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2897,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2898,Hoodie 0106,Cozy hoodie with warm fleece lining for daily wear.,26.63
2899,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2900,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2901,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2902,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2903,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2904,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2905,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2906,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2907,Sneakers 0107,Comfort sneakers built for walking and everyday use.,53.90
2908,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2909,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2910,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2911,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2912,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2913,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2914,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2915,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2916,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2917,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2918,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2919,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2920,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2921,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2922,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2923,Summer Dress 0108,Breathable summer dress designed for warm weather comfort.,29.99
2924,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2925,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2926,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2927,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2928,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2929,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2930,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2931,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2932,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2933,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2934,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2935,Hoodie 0109,Cozy hoodie with warm fleece lining for daily wear.,25.39
2936,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2937,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2938,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2939,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2940,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2941,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2942,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2943,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2944,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2945,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2946,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2947,Hoodie 0110,Cozy hoodie with warm fleece lining for daily wear.,28.05
2948,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2949,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2950,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2951,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2952,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2953,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2954,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2955,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2956,Skirt 0111,Versatile skirt suitable for casual and semi-formal looks.,20.98
2957,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2958,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2959,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2960,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2961,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2962,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2963,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2964,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2965,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2966,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2967,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2968,Skirt 0112,Versatile skirt suitable for casual and semi-formal looks.,21.29
2969,Skirt 0113,Versatile skirt suitable for casual and semi-formal looks.,63.87
